poisonous,cap-shape,cap-color,bruises,gill-color,stalk-shape,veil-color,ring-number,spore-print-color,population,habitat
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
e,x,g,f,g,e,w,t,w,s,g
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
e,b,g,f,w,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
e,k,g,f,p,e,w,t,w,s,g
e,b,n,f,y,e,n,o,o,c,l
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
e,x,w,f,g,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
e,x,g,f,w,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
e,b,n,f,n,e,o,o,o,c,l
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,w,e,w,n,w,c,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
e,k,w,f,g,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
e,k,g,f,w,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
e,x,n,f,n,e,o,o,y,v,l
p,k,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
e,x,c,t,w,e,w,t,w,y,p
e,b,n,f,n,e,n,o,y,c,l
e,k,g,f,w,e,w,t,w,n,g
e,x,g,f,g,e,w,t,w,s,g
p,x,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
e,x,n,f,o,e,n,o,o,c,l
p,k,e,f,b,t,w,o,w,v,d
p,b,y,f,y,e,y,o,w,c,l
p,x,e,f,b,t,w,o,w,v,d
e,b,g,f,g,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
e,k,g,f,w,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
e,b,g,f,p,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
e,f,n,f,o,e,n,o,n,c,l
e,x,p,t,w,e,w,t,w,y,p
p,f,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
e,b,w,f,w,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
e,x,w,f,p,e,w,t,w,s,g
e,b,w,f,p,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
e,f,n,t,w,e,w,t,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,w,e,w,n,w,c,d
p,x,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
e,x,w,f,w,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
e,k,w,f,g,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
e,b,n,f,w,e,w,t,w,y,d
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,x,n,f,w,e,w,t,w,y,d
p,f,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
e,k,w,f,w,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
e,b,n,f,w,e,w,t,w,y,p
p,k,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
e,b,n,f,n,e,n,o,n,c,l
e,k,g,f,p,e,w,t,w,n,g
p,k,e,f,y,e,w,n,w,c,d
p,k,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
e,k,n,f,y,e,o,o,o,c,l
p,f,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
e,k,w,f,p,e,w,t,w,s,g
e,x,g,f,w,e,w,t,w,s,g
e,k,n,f,y,e,o,o,o,v,l
p,k,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
e,x,w,f,w,e,w,t,w,s,g
e,k,w,f,g,e,w,t,w,n,g
e,k,w,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
e,k,g,f,w,e,w,t,w,s,g
e,x,w,f,g,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,d
e,b,w,f,g,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
e,k,g,f,p,e,w,t,w,s,g
e,x,w,f,w,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
e,x,w,f,g,e,w,t,w,s,g
e,k,w,f,g,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,d
e,f,g,t,w,e,w,t,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
e,k,n,f,y,e,n,o,b,c,l
e,x,n,f,n,e,o,o,n,c,l
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
e,k,w,f,g,e,w,t,w,n,g
e,k,n,f,o,e,n,o,n,c,l
p,k,c,f,w,e,w,n,w,c,d
e,x,g,f,g,e,w,t,w,s,g
e,x,n,f,n,e,o,o,o,v,l
e,x,n,f,y,e,o,o,b,v,l
p,k,e,f,b,t,w,o,w,v,p
e,k,w,f,p,e,w,t,w,n,g
e,x,g,f,g,e,w,t,w,s,g
e,f,n,f,o,e,o,o,n,v,l
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
e,k,g,f,p,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
e,k,g,f,w,e,w,t,w,s,g
e,b,n,f,y,e,n,o,y,c,l
p,k,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,b,n,f,o,e,n,o,o,v,l
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
e,x,p,t,w,e,w,t,w,y,p
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,w,e,w,n,w,c,d
p,k,n,f,b,t,w,o,w,v,l
e,k,g,f,g,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
e,f,c,t,w,e,w,t,w,y,p
p,f,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,f,n,f,y,e,n,o,n,c,l
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
e,b,g,f,w,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
e,k,g,f,g,e,w,t,w,n,g
e,f,n,f,n,e,n,o,n,v,l
p,f,n,f,w,e,w,n,w,c,d
p,k,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
e,x,g,f,g,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
p,x,c,f,y,e,w,n,w,c,d
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
e,b,w,f,p,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
e,b,w,f,w,e,w,t,w,n,g
p,k,n,f,w,e,w,n,w,c,d
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
e,x,g,t,w,e,w,t,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
e,k,w,f,w,e,w,t,w,n,g
p,x,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
e,k,w,f,w,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
e,f,n,f,n,e,n,o,y,v,l
p,f,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,l
e,b,n,f,o,e,o,o,b,v,l
e,k,g,f,p,e,w,t,w,s,g
e,x,n,f,n,e,o,o,n,v,l
e,x,g,f,p,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
e,b,w,f,p,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,d
e,b,g,f,p,e,w,t,w,n,g
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,c,f,w,e,w,n,w,c,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
e,k,g,f,w,e,w,t,w,s,g
p,x,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,b,g,f,g,e,w,t,w,n,g
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
e,b,g,f,w,e,w,t,w,s,g
p,x,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,y,e,w,n,w,c,d
e,b,g,f,g,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
e,k,g,f,p,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
e,b,n,f,y,e,o,o,y,c,l
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
e,x,n,f,n,e,n,o,b,c,l
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
e,f,c,t,w,e,w,t,w,y,p
e,f,n,f,n,e,n,o,n,c,l
e,b,w,f,g,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
e,b,g,f,w,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
e,x,n,f,o,e,o,o,y,c,l
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,k,n,f,w,e,w,t,w,y,d
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
e,k,g,f,w,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,d
e,b,w,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
e,x,g,f,p,e,w,t,w,n,g
e,k,n,f,y,e,o,o,y,c,l
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
e,k,g,f,g,e,w,t,w,n,g
p,x,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
e,x,w,f,g,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
e,k,g,f,g,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
e,x,g,f,w,e,w,t,w,n,g
e,f,n,f,y,e,o,o,y,v,l
e,k,g,f,g,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
e,x,g,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,p
e,f,n,f,n,e,o,o,y,v,l
e,k,w,f,w,e,w,t,w,n,g
p,f,e,f,y,e,w,n,w,c,d
e,b,g,f,g,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,p
e,b,n,f,o,e,n,o,b,c,l
e,b,g,f,w,e,w,t,w,n,g
e,k,n,f,n,e,o,o,y,c,l
e,b,g,f,p,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
e,f,n,f,n,e,n,o,o,c,l
p,k,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
e,b,n,f,y,e,o,o,y,v,l
e,k,g,f,w,e,w,t,w,s,g
e,b,n,f,o,e,o,o,o,c,l
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
e,f,n,f,n,e,o,o,n,c,l
p,k,e,f,b,t,w,o,w,v,d
e,x,n,f,o,e,o,o,o,v,l
p,k,n,f,b,t,w,o,w,v,d
e,k,w,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
e,k,g,f,g,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,p
e,x,g,f,w,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
e,x,w,f,p,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,w,e,w,n,w,c,d
e,b,g,f,w,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,l
e,k,g,f,g,e,w,t,w,n,g
e,k,w,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,d
e,k,g,f,g,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
e,k,w,f,w,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
e,b,w,f,w,e,w,t,w,s,g
p,k,n,f,b,t,w,o,w,v,d
e,x,w,f,w,e,w,t,w,n,g
e,b,n,f,n,e,o,o,n,v,l
p,k,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
e,x,w,f,w,e,w,t,w,n,g
p,x,e,f,y,e,w,n,w,c,d
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,k,n,f,o,e,n,o,b,c,l
p,k,n,f,b,t,w,o,w,v,l
e,f,n,f,w,e,w,t,w,y,d
e,k,g,f,w,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,l
p,k,y,f,y,e,y,o,w,c,l
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
e,b,n,f,o,e,n,o,n,c,l
e,x,g,t,w,e,w,t,w,y,p
e,k,g,f,p,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
e,b,w,f,w,e,w,t,w,n,g
e,f,n,f,n,e,o,o,o,c,l
p,k,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,x,w,f,g,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
e,x,w,f,g,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
e,x,g,f,p,e,w,t,w,n,g
e,x,w,f,g,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,d
e,b,w,f,p,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,x,n,f,y,e,w,n,w,c,d
p,k,n,f,b,t,w,o,w,v,l
e,f,n,f,o,e,n,o,y,c,l
p,x,e,f,b,t,w,o,w,v,d
e,f,n,f,y,e,n,o,y,v,l
e,b,w,f,g,e,w,t,w,n,g
e,b,g,f,p,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,b,w,f,g,e,w,t,w,s,g
e,k,g,f,p,e,w,t,w,n,g
p,f,e,f,w,e,w,n,w,c,d
p,k,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,k,c,f,y,e,w,n,w,c,d
p,k,n,f,b,t,w,o,w,v,d
e,k,w,f,g,e,w,t,w,n,g
p,f,n,f,b,t,w,o,w,v,l
e,b,g,f,p,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,l
e,k,g,f,p,e,w,t,w,s,g
e,x,g,f,p,e,w,t,w,s,g
p,k,e,f,b,t,w,o,w,v,l
e,k,n,f,n,e,n,o,y,c,l
e,f,p,t,w,e,w,t,w,y,p
e,b,w,f,g,e,w,t,w,n,g
